member.id,mp.name,mp.sname,mp.fname,mp.dob,mp.dob_approximate,mp.dod,mp.dod_approximate
2799,Mr John Storey Penleaze,Penleaze,John,,1,1855-04-12,0
2800,Mr William Ramsay Ramsay,Ramsay,William,1809-01-01,1,1850-12-31,1
2801,Mr John Foster-Barham Sir Stratford Canning,Canning,John,1800-01-01,1,1838-12-31,1
2802,Mr Stratford de Redcliffe,Redcliffe,Stratford,1786-11-04,0,1880-08-14,0
2803,Mr Walker Ferrand,Ferrand,Walker,1780-01-01,1,1835-09-20,0
2804,Mr Granby Hales Calcraft,Calcraft,Granby,1800-01-01,1,1855-02-01,0
2805,Sir Grey Skipwith,Skipwith,Grey,1771-01-01,1,1852-12-31,1
2806,Sir Richard Musgrave,Musgrave,Richard,1790-01-01,1,1859-12-31,1
2807,Mr Robert Power,Power,Robert,1793-01-01,1,1842-12-31,1
2808,Mr Henry Hanmer,Hanmer,Henry,1789-01-01,1,1868-12-31,1
2809,Mr Alexander Nowell,Nowell,Alexander,1762-01-01,1,1842-12-31,1
2810,Major Richard Weyland,Weyland,Richard,1780-01-01,1,1864-12-31,1
2811,Mr Edward Stewart,Stewart,Edward,1808-01-01,1,1875-12-31,1
2812,Sir James Buller East,East,James,1789-01-01,1,1878-12-31,1
2813,Hon. Frederick Spencer,Spencer,Frederick,1798-01-01,1,1857-12-31,1
2814,Sir Henry Pollard Willoughby,Willoughby,Henry,1796-01-01,1,1865-12-31,1
2815,Baron Baron Chesham,Chesham,,1793-08-28,0,1863-11-10,0
2816,Sir George Strickland,Strickland,George,1782-01-01,1,1874-12-31,1
2817,Sir Charles Christopher Pepys,Pepys,Charles,1781-01-01,1,1851-12-31,1
2818,Captain Charles Philip Yorke,Yorke,Charles,1799-01-01,1,1873-12-31,1
2819,Mr Henry Frederick Stephenson,Stephenson,Henry,1790-01-01,1,1858-12-31,1
2820,Sir John William Head Brydges,Brydges,John,1764-01-01,1,1839-09-11,0
2821,Mr William Taylor Copeland,Copeland,William,1797-01-01,1,1868-12-31,1
2822,Mr Henry Fitzroy James Alexander Erskine,Erskine,Henry,1807-05-02,0,1859-12-22,0
2823,Mr Henry Glynne,Glynne,Henry,1810-01-01,1,1872-07-30,0
2824,Sir Patrick Bellew,Bellew,Patrick,1798-01-01,1,1866-12-31,1
2825,Mr Thomas Charles Leigh,Leigh,Thomas,1801-02-05,0,1863-02-19,0
2826,Mr Donald Ogilvy,Ogilvy,Donald,1788-05-01,0,1863-12-30,0
2827,Mr Francis Russell,Russell,Francis,1793-01-01,1,1832-12-31,1
2828,Sir Stephen Richard Glynne,Glynne,Stephen,1807-01-01,1,1874-12-31,1
2829,Mr James Adam Gordon,Gordon,James,1791-01-01,1,1854-12-31,1
2830,Mr Charles Henry Barham,Barham,Charles,1809-01-01,1,1878-08-15,0
2831,Mr John Finchett Maddock,Maddock,John,,1,,1
2832,Mr Alex Bannerman,Bannerman,Alex,1788-01-01,1,1864-12-31,1
2833,Mr Thomas Duffield,Duffield,Thomas,,1,1854-12-31,1
2834,Mr Ralph Etwall,Etwall,Ralph,1804-01-01,1,1882-12-31,1
2835,Mr Henry Arthur Wallop Fellowes,Fellowes,Henry,1799-01-01,1,1847-12-31,1
2836,Mr James Henry Callander,Callander,James,1803-01-01,1,1851-12-31,1
2837,Mr Leonard Dobbin,Dobbin,Leonard,1762-01-01,1,1844-12-31,1
2838,Viscount Acheson (Archibald Acheson),Acheson,,1806-01-01,1,1864-12-31,1
2839,Mr William Verner,Verner,William,1782-01-01,1,1871-12-31,1
2840,Lieut-Colonel George Williams,Williams,George,,1,1850-12-31,1
2841,Mr James Talbot,Talbot,James,1805-01-01,1,1883-12-31,1
2842,Mr William Rickford,Rickford,William,1765-01-01,1,1854-12-31,1
2843,Mr Thomas Francis Kennedy,Kennedy,Thomas,1788-01-01,1,1879-12-31,1
2844,Mr Richard Alexander Oswald,Oswald,Richard,1771-01-01,1,1841-12-31,1
2845,Mr Henry William Tancred,Tancred,Henry,1781-01-01,1,1860-12-31,1
2846,Hon. William Smyth Bernard,Bernard,William,1792-01-01,1,1863-12-31,1
2847,Mr George Ferguson,Ferguson,George,,1,1867-12-31,1
2848,Sir John Palmer Bruce Chichester,Chichester,John,,1,1851-12-31,1
2849,Major Charles St John Fancourt,Fancourt,Charles,1804-01-01,1,1875-12-31,1
2850,Mr John Arthur Roebuck,Roebuck,John,1801-01-01,1,1879-12-31,1
2851,Mr Frederick Paget,Paget,Frederick,1807-01-01,1,1866-12-31,1
2852,Mr William Henry Whitbread,Whitbread,William,1795-01-01,1,1867-12-31,1
2853,Lord Charles James Fox Russell,Russell,Charles,1807-01-01,1,1894-12-31,1
2854,Lord Arthur Chichester,Chichester,Arthur,1808-01-01,1,1840-12-31,1
2855,Mr James Emerson Tennent,Tennent,James,1804-01-01,1,1869-12-31,1
2856,Mr John Walter,Walter,John,1776-01-01,1,1847-12-31,1
2857,Sir Rufane Shaw Donkin,Donkin,Rufane,1773-01-01,1,1841-12-31,1
2858,Mr Charles Albany Marjoribanks,Marjoribanks,Charles,1794-01-01,1,1833-12-31,1
2860,Hon. Charles Langdale,Langdale,Charles,1787-01-01,1,1868-12-31,1
2861,Sir Thomas Edward Winnington,Winnington,Thomas,1811-01-01,1,1872-12-31,1
2862,Mr Thomas Attwood,Attwood,Thomas,1783-01-01,1,1856-12-31,1
2863,Mr Joshua Scholefield,Scholefield,Joshua,1775-01-01,1,1844-12-31,1
2864,Mr William Feilden,Feilden,William,1772-01-01,1,1859-12-31,1
2866,Mr William Turner,Turner,William,1776-01-01,1,1842-12-31,1
2867,Mr William Peter,Peter,William,1785-01-01,1,1853-12-31,1
2868,Sir Samuel Thomas Spry,Spry,Samuel,1804-01-01,1,1868-12-31,1
2869,Mr William Bolling,Bolling,William,1785-01-01,1,1848-12-31,1
2870,Major Benjamin Handley,Handley,Benjamin,1784-01-01,1,1858-12-31,1
2871,Mr John Wilks,Wilks,John,1776-01-01,1,1854-12-31,1
2872,Mr John Hardy,Hardy,John,1773-01-01,1,1855-12-31,1
2873,Mr Ellis Cunliffe Lister,Lister,Ellis,1774-01-01,1,1853-12-31,1
2874,Mr John Lloyd Vaughan Watkins,Watkins,John,1802-01-01,1,1865-12-31,1
2875,Colonel Thomas Wood,Wood,Thomas,1777-01-01,1,1860-12-31,1
2876,Mr Thomas Charlton Whitmore,Whitmore,Thomas,1807-01-01,1,1865-12-31,1
2877,Sir Robert Pigot,Pigot,Robert,1801-01-01,1,1891-12-31,1
2878,Mr Charles Kemeys Kemeys-Tynte,Kemeys-Tynte,Charles,1779-01-01,1,1860-12-31,1
2879,Mr William Tayleur,Tayleur,William,1803-01-01,1,1873-12-31,1
2880,Mr Henry Warburton,Warburton,Henry,1785-01-01,1,1858-12-31,1
2881,Sir John Romilly,Romilly,John,1802-01-01,1,1874-12-31,1
2882,Mr George Faithful,Faithful,George,,1,1863-12-31,1
2883,Mr Isaac Newton Wigney,Wigney,Isaac,1795-01-01,1,1844-12-31,1
2884,Sir Thomas Francis Fremantle,Fremantle,Thomas,1798-01-01,1,1890-12-31,1
2885,Sir Harry Calvert Williams Verney,Verney,Harry,1801-01-01,1,1894-12-31,1
2886,Marquess of Chandos (Richard Plantagenent Temple Chandos),Chandos,,1797-01-01,1,1861-12-31,1
2887,Sir George Henry Dashwood,Dashwood,George,1790-01-01,1,1862-12-31,1
2888,Mr Richard Walker,Walker,Richard,1784-01-01,1,1855-12-31,1
2889,Earl Frederick William Jermyn,Jermyn,,1800-01-01,1,1864-12-31,1
2890,Captain Charles Stuart,Stuart,Charles,1810-01-01,1,1892-12-31,1
2891,Mr Owen Jones Eliis Nanney,Nanney,Owen,,1,1870-12-31,1
2892,Sir Charles Paget,Paget,Charles,1778-01-01,1,,1
2893,Earl of William Thomas Kerry,Kerry,,1811-01-01,1,1836-12-31,1
2894,Mr John Walbanke Childers,Childers,John,1798-01-01,1,1886-12-31,1
2895,Mr Richard Greaves Townley,Townley,Richard,1786-01-01,1,1855-12-31,1
2896,Viscount Fordwich (George Augustus Frederick Cowper),Cowper,,1806-06-26,0,1856-04-15,0
2897,Hon. Richard Watson,Watson,Richard,1800-01-01,1,1852-07-26,0
2898,Mr John Iltyd Nicholl,Nicholl,John,1797-01-01,1,1853-12-31,1
2899,Mr Pryse Pryse,Pryse,Pryse,1774-01-01,1,1849-12-31,1
2900,Mr Philip Henry Howard,Howard,Philip,1801-01-01,1,1883-12-31,1
2901,Mr Nicholas Aylward Vigors,Vigors,Nicholas,1785-01-01,1,1840-12-31,1
2902,Mr Walter Blackney,Blackney,Walter,1775-01-01,1,1842-12-31,1
2903,Mr Thomas Wallace,Wallace,Thomas,,1,1847-12-31,1
2904,Hon. William Henry Yelverton,Yelverton,William,1791-01-01,1,1884-12-31,1
2905,Mr Edward Hamlyn Adams,Adams,Edward,1777-01-01,1,1842-12-31,1
2906,Mr Conway Richard Dobbs,Dobbs,Conway,1796-01-01,1,1886-12-31,1
2907,Mr James Roe,Roe,James,,1,1844-12-31,1
2908,Mr John Young,Young,John,1807-01-01,1,1876-12-31,1
2909,Mr Henry Maxwell,Maxwell,Henry,1799-01-01,1,1868-12-31,1
2910,Hon. Craven Fitz-Hardinge Berkeley,Berkeley,Craven,1805-01-01,1,1855-12-31,1
2911,Sir John Jervis,Jervis,John,1802-01-01,1,1856-12-31,1
2912,Lord Arthur Lennox,Lennox,Arthur,1806-01-01,1,1864-12-31,1
2913,Mr William Henry Fox Talbot,Talbot,William,1800-01-01,1,1877-12-31,1
2914,Mr George William Tapps-Gervis,Tapps-Gervis,George,1795-01-01,1,1842-12-31,1
2915,Mr George Grote,Grote,George,1794-01-01,1,1871-12-31,1
2916,Sir John Key,Key,John,1794-01-01,1,1858-12-31,1
2917,Mr Matthew Wood,Wood,Matthew,1768-01-01,1,1843-12-31,1
2918,Sir Charles Adam,Adam,Charles,1790-01-01,1,1853-12-31,1
2919,Mr William Nugent Macnamara,Macnamara,William,1776-01-01,1,1856-12-31,1
2920,Mr Cornelius O'Brien,O'Brien,Cornelius,1782-01-01,1,1857-12-31,1
2922,Mr Dominick Ronayne,Ronayne,Dominick,1790-01-01,1,1836-12-31,1
2923,Mr Henry Aglionby Aglionby,Aglionby,Henry,1790-01-01,1,1854-12-31,1
2924,Mr Fretchville Lawson Ballantine Dykes,Dykes,Fretchville,1800-01-01,1,1866-12-31,1
2925,Mr Richard Sanderson,Sanderson,Richard,,1,1857-12-31,1
2926,Dr Herbert Baldwin,Baldwin,Herbert,1782-01-01,1,1861-12-31,1
2927,Mr Garrett Standish Barry,Barry,Garrett,,1,1864-12-31,1
2928,Mr Daniel Callaghan,Callaghan,Daniel,1786-01-01,1,1849-12-31,1
2929,Mr Feargus Edward O'Connor,O'Connor,Feargus,1796-01-01,1,1855-12-31,1
2930,Sir William Molesworth,Molesworth,William,1810-01-01,1,1855-12-31,1
2931,Mr William Lewis Salusbury Trelawny,Trelawny,William,1781-01-01,1,1856-12-31,1
2932,Sir Henry Lytton Earle Bulwer,Bulwer,Henry,1801-01-01,1,1872-12-31,1
2933,Mr Edward Stanley,Stanley,Edward,1790-01-01,1,1863-12-31,1
2934,Sir John Henry Seale,Seale,John,1780-01-01,1,1844-12-31,1
2935,Mr John Madocks,Madocks,John,1786-01-01,1,1837-12-31,1
2936,Colonel Robert Myddelton-Biddulph,Myddelton-Biddulph,Robert,1805-01-01,1,1872-12-31,1
2937,Sir Watkin Williams Wynn,Wynn,Watkin,1772-01-01,1,1840-12-31,1
2938,Colonel Hon. Henry Frederick Compton Cavendish,Cavendish,Henry,1789-01-01,1,1873-12-31,1
2939,Mr Montagu Gore,Gore,Montagu,1811-01-01,1,1864-12-31,1
2940,Mr Wadham Locke,Locke,Wadham,1779-01-01,1,1835-12-31,1
2941,Mr John Crocker Bulteel,Bulteel,John,1789-01-01,1,1843-12-31,1
2942,Sir Edward Codrington,Codrington,Edward,1770-01-01,1,1851-12-31,1
2943,Sir George Grey,Grey,George,1799-01-01,1,1882-12-31,1
2944,Colonel Edward Michael Conolly,Conolly,Edward,1786-01-01,1,1849-12-31,1
2945,Sir Edmund Samuel Hayes,Hayes,Edmund,1806-01-01,1,1860-12-31,1
2946,Hon. Anthony Henry Ashley Cooper,Cooper,Anthony,1807-01-01,1,1858-12-31,1
2947,Viscount Castlereagh (Frederick William Robert Stewart),Stewart,,1805-01-01,1,1872-12-31,1
2948,Lord Arthur Moyses William Hill,Hill,Arthur,1792-01-01,1,1860-12-31,1
2949,Mr John Waring Maxwell,Maxwell,John,1788-01-01,1,1869-12-31,1
2950,Mr Andrew Carew O'Dwyer,O'Dwyer,Andrew,,1,1877-12-31,1
2951,Mr John Hodgetts Foley,Foley,John,1797-01-01,1,1861-12-31,1
2952,Mr Edward Southwell Ruthven,Ruthven,Edward S.,1773-01-01,1,1836-12-31,1
2953,Mr George Evans,Evans,George,1771-01-01,1,1842-12-31,1
2954,Mr Christopher Fitzsimon,Fitzsimon,Christopher,,1,1856-12-31,1
2955,Mr Thomas Lefroy,Lefroy,Thomas,1776-01-01,1,1869-12-31,1
2956,Lieut-General Matthew Sharpe,Sharpe,Matthew,,1,1845-12-31,1
2957,Mr John James Hope Johnstone,Johnstone,John,1796-01-01,1,1876-12-31,1
2958,Mr John Campbell Colquhoun,Colquhoun,John,1803-01-23,0,1870-04-17,0
2959,Mr William O'Reilly,O'Reilly,William,,1,1844-12-31,1
2960,Mr George Kinloch,Kinloch,George,1775-01-01,1,1833-12-31,1
2961,Lieut-Colonel Hon. John James Knox,Knox,John,1790-01-01,1,,1
2962,Mr William Richard Carter Chaytor,Chaytor,William,1805-01-01,1,1871-12-31,1
2963,Mr William Charles Harland,Harland,William,1804-01-01,1,1863-12-31,1
2964,Mr Hedworth Lambton,Lambton,Hedworth,1797-01-01,1,1876-12-31,1
2965,Mr John Bowes,Bowes,John,1811-01-01,1,1885-12-31,1
2966,Mr Joseph Pease,Pease,Joseph,1799-01-01,1,1872-12-31,1
2967,Viscount Newark (Charles Evelyn Pierrepont),Pierrepont,,1805-01-01,1,1850-12-31,1
2968,Lieut-General Sir John Hamilton Dalrymple,Dalrymple,John,1771-01-01,1,1853-12-31,1
2969,Mr Andrew Leith-Hay,Leith-Hay,Andrew,1785-01-01,1,1862-12-31,1
2970,Lieutenant Francis Macnamara,Macnamara,Francis,1849-01-01,1,1873-12-31,1
2971,Hon. Arthur Henry Cole,Cole,Arthur,1780-01-01,1,1844-12-31,1
2972,Mr Robert Westley Dare,Dare,Robert,,1,1836-12-31,1
2973,Sir Thomas Barrett-Lennard,Barrett-Lennard,Thomas,1761-01-01,1,1857-12-31,1
2974,Mr Thomas Hudson,Hudson,Thomas,1772-01-01,1,1852-12-31,1
2975,Mr James Wentworth Buller,Buller,James,1798-01-01,1,1865-12-31,1
2976,Mr Edward Divett,Divett,Edward,1797-01-01,1,1864-12-31,1
2977,Major-General Mervyn Archdall,Archdall,Mervyn,1763-01-01,1,1839-12-31,1
2978,Lord William Willoughby Cole,Cole,,1807-01-01,1,1886-12-31,1
2979,Mr Robert Spankie,Spankie,Robert,1774-01-01,1,1842-12-31,1
2980,Hon. Edward Mostyn Lloyd-Mostyn,Lloyd-Mostyn,Edward,1805-01-01,1,1884-12-31,1
2981,Lord Douglas Gordon Hallyburton,Hallyburton,Douglas,1777-01-01,1,1841-12-31,1
2982,Mr Thomas Sheppard,Sheppard,Thomas,1766-01-01,1,1858-12-31,1
2983,Mr John James Bodkin,Bodkin,John,1791-01-01,1,1882-12-31,1
2984,Mr Andrew Henry Lynch,Lynch,Andrew,1792-01-01,1,1847-12-31,1
2985,Mr Lachlan MacLachlan,MacLachlan,Lachlan,,1,1849-12-31,1
2986,Mr Thomas Barnewall Martin,Martin,Thomas,1786-01-01,1,1847-12-31,1
2987,Mr Cuthbert Rippon,Rippon,Cuthbert,,1,1867-12-31,1
2988,Mr Lewis Weston Dillwyn,Dillwyn,Lewis,1778-01-01,1,1855-12-31,1
2989,Mr Christopher Rice Mansel Talbot,Talbot,Christopher,1803-01-01,1,1890-12-31,1
2990,Mr James Oswald,Oswald,James,1777-01-01,1,1853-12-31,1
2991,Sir Maurice Frederick Fitz-Hardinge Berkeley,Berkeley,Maurice,1788-01-01,1,1867-12-31,1
2992,Hon. George Charles Grantley Fitz-Hardinge Berkeley,Berkeley,George,1800-01-01,1,1881-12-31,1
2993,Hon. Augustus Henry Macdonald Moreton,Moreton,Augustus,1804-01-01,1,1862-12-31,1
2994,Sir Glynne Earle Welby,Welby,Glynne,1806-01-01,1,1875-12-31,1
2995,Hon. Algernon Gray Tollemache,Tollemache,Algernon,1805-01-01,1,1872-12-31,1
2996,Captain William Maxfield,Maxfield,William,1782-01-01,1,1837-12-31,1
2997,Sir William Robert Clayton,Clayton,William,1786-01-01,1,1866-12-31,1
2998,Colonel Thomas Peers Williams,Williams,Thomas,1795-01-01,1,1875-12-31,1
2999,Hon. George Anson,Anson,George,1797-01-01,1,1857-12-31,1
3000,Mr Charles Edmund Rumbold,Rumbold,Charles,1788-01-01,1,1857-12-31,1
3001,Mr Robert Wallace,Wallace,Robert,1773-01-01,1,1855-12-31,1
3002,Mr Edward George Barnard,Barnard,Edward,1778-01-01,1,1851-12-31,1
3003,Mr James Whitley Deans Dundas,Dundas,James,1785-01-01,1,1862-12-31,1
3004,Mr James Mangles,Mangles,James,1762-01-01,1,1838-12-31,1
3005,Mr Rawdon Briggs,Briggs,Rawdon,1792-01-01,1,1859-12-31,1
3006,Mr James Winter Scott,Scott,James,1799-01-01,1,1873-12-31,1
3007,Mr Charles Shaw-Lefevre,Shaw-Lefevre,Charles,1794-01-01,1,1888-12-31,1
3008,Mr John Charles Herries,Herries,John,1778-01-01,1,1855-12-31,1
3009,Mr Christopher Thomas Tower,Tower,Christopher,1775-01-01,1,1867-12-31,1
3010,Mr Frederick North,North,Frederick,1800-01-01,1,1869-12-31,1
3011,Mr Sackville Walter Lane Fox,Fox,Sackville,1797-01-01,1,1874-12-31,1
3012,Mr Robert Biddulph,Biddulph,Robert,1801-01-01,1,1864-12-31,1
3013,Mr Edward Bolton Clive,Clive,Edward,1765-01-01,1,1845-12-31,1
3014,Mr Kedgwin Hoskins,Hoskins,Kedgwin,,1,1852-12-31,1
3015,Mr Nicholson Calvert,Calvert,Nicholson,,1,1841-12-31,1
3016,Sir John Saunders Sebright,Sebright,John,1767-01-01,1,1846-12-31,1
3017,Mr James Ruddell-Todd,Ruddell-Todd,James,,1,1852-12-31,1
3018,Mr Robert Henry Hurst,Hurst,Robert,1788-01-01,1,1857-12-31,1
3019,Captain Lewis Fenton,Fenton,Lewis,,1,1833-12-31,1
3020,Lord George Mandeville,Mandeville,,1799-01-01,1,1855-12-31,1
3021,Mr John Bonfoy Rooper,Rooper,John,1778-01-01,1,1855-12-31,1
3022,Mr Stewart Marjoribanks,Marjoribanks,Stewart,,1,1863-12-31,1
3023,Mr Charles Grant,Grant,Charles,1783-01-01,1,1866-12-31,1
3024,Mr Rigby Wason,Wason,Rigby,1797-01-01,1,1875-12-31,1
3025,Sir Richard Godin Simeon,Simeon,Richard,1784-01-01,1,1854-12-31,1
3026,Mr John Pemberton Plumptre,Plumptre,John,1791-01-01,1,1864-12-31,1
3027,Mr Frederick William Mullins,Mullins,Frederick,1804-01-01,1,1854-12-31,1
3028,Mr Charles O'Connell,O'Connell,Charles,,1,1877-12-31,1
3029,Mr Edward Ruthven,Ruthven,Edward,1796-01-01,1,,1
3030,Mr Richard More-O'Ferrall,More-O'Ferrall,Richard,1797-01-01,1,1880-12-31,1
3031,Mr William Francis Finn,Finn,William,1784-01-01,1,1862-12-31,1
3032,Mr Richard Sullivan,Sullivan,Richard,,1,,1
3033,Hon. Pierce Butler,Butler,Pierce,1774-01-01,1,1846-12-31,1
3034,Mr John Dunlop,Dunlop,John,1806-01-01,1,1839-12-31,1
3036,Mr Nicholas Fitzsimon,Fitzsimon,Nicholas,,1,1849-12-31,1
3037,Lord Oxmantown (William Parsons),Parsons,,1800-01-01,1,1867-12-31,1
3038,Lord George Frederick Scott Bentinck,Bentinck,George,1802-01-01,1,1848-12-31,1
3039,Lord William Lennox,Lennox,William,1799-01-01,1,1881-12-31,1
3040,Mr Matthew Davenport Hill,Hill,Matthew,1792-01-01,1,1872-12-31,1
3041,Sir William Hutt,Hutt,William,1801-01-01,1,1882-12-31,1
3042,Mr Samuel Stawell,Stawell,Samuel,,1,,1
3043,Mr Robert Ferguson,Ferguson,Robert,1772-01-01,1,1841-12-31,1
3044,Mr Robert Cutlar Fergusson,Fergusson,Robert,1768-01-01,1,1838-12-31,1
3045,Mr Benjamin Rotch,Rotch,Benjamin,,1,1854-12-31,1
3046,Mr John Richards,Richards,John,,1,1847-12-31,1
3047,Mr Charles Tennyson D'Eyncourt,D'Eyncourt,Charles,1784-01-01,1,1861-12-31,1
3048,Mr Benjamin Hawes,Hawes,Benjamin,1797-01-01,1,1862-12-31,1
3049,Mr George William Wood,Wood,George,1781-01-01,1,1843-12-31,1
3050,Lord Viscount Charles William Molyneux Molyneux,Molyneux,,1796-01-01,1,1855-12-31,1
3051,Mr Thomas Greene,Greene,Thomas,1794-01-01,1,1872-12-31,1
3052,Mr John Marshall,Marshall,John,1797-01-01,1,1836-12-31,1
3053,Mr Wynn Ellis,Ellis,Wynn,1790-01-01,1,1875-12-31,1
3054,Mr Edward Dawson,Dawson,Edward,1802-01-01,1,1859-12-31,1
3055,Sir Henry Halford,Halford,Henry,1798-01-01,1,1868-12-31,1
3056,Mr John Archibald Murray,Murray,John,1778-01-01,1,1859-12-31,1
3057,Mr Samuel White,White,Samuel,1784-01-01,1,1854-12-31,1
3058,Mr Thomas Bish,Bish,Thomas,1788-01-01,1,1843-12-31,1
3059,Sir Charles Richard Blunt,Blunt,Charles,1775-01-01,1,1840-12-31,1
3061,General Sir George Anson,Anson,George,1769-01-01,1,1849-12-31,1
3062,Sir Edward Dolman Scott,Scott,Edward,1793-01-01,1,1851-12-31,1
3063,Mr David Vandeleur Roche,Roche,David,1791-01-01,1,1865-12-31,1
3064,Mr William Roche,Roche,William,1775-01-01,1,1850-12-31,1
3065,Hon. Richard Hobart Fitzgibbon,Fitzgibbon,Richard,1793-01-01,1,1864-12-31,1
3066,Lieut-Colonel Hon. Standish O'Grady,O'Grady,Standish,1795-01-01,1,1848-12-31,1
3067,Mr Edward George Earle Lytton Bulwer,Bulwer,Edward,1805-01-01,1,1873-12-31,1
3068,Mr George Fieschi Heneage,Heneage,George,1800-01-01,1,1864-12-31,1
3069,Sir William Arncotts Ingilby,Ingilby,William,1783-01-01,1,1854-12-31,1
3070,Mr James Evan Baillie,Baillie,James,,1,1835-12-31,1
3071,General Hon. Sir Alexander Hope,Hope,Alexander,1769-01-01,1,1837-12-31,1
3072,Mr Henry Meynell,Meynell,Henry,1789-01-01,1,1865-12-31,1
3073,Sir Robert Bateson,Bateson,Robert,1782-01-01,1,1863-12-31,1
3074,Sir Robert Alexander Ferguson,Ferguson,Robert,1796-01-01,1,1860-12-31,1
3075,Mr Theobald Jones,Jones,Theobald,1790-01-01,1,1868-12-31,1
3076,Hon. Luke White,White,Luke,1785-01-01,1,1854-12-31,1
3077,Mr James Halpin Rorke,Rorke,James,,1,,1
3078,Mr Richard Montequieu Bellew,Bellew,Richard,1803-01-01,1,1880-12-31,1
3079,Mr Thomas Fitzgerald,Fitzgerald,Thomas,,1,1834-12-31,1
3080,Viscount Clive (Edward Herbert),Herbert,,1785-01-01,1,1848-12-31,1
3081,Mr Edward Romilly,Romilly,Edward,1804-01-01,1,1870-12-31,1
3082,Mr William Pinney,Pinney,William,1806-01-01,1,1898-12-31,1
3083,Mr John Stewart,Stewart,John,,1,1860-12-31,1
3084,Mr John Brocklehurst,Brocklehurst,John,1787-01-01,1,1870-12-31,1
3085,Mr John Ryle,Ryle,John,1781-01-01,1,1862-12-31,1
3086,Mr Charles James Barnett,Barnett,Charles,1797-01-01,1,1882-12-31,1
3087,Mr Abraham Wildey Robarts,Robarts,Abraham,1779-01-01,1,1858-12-31,1
3088,Mr William Joseph O'Neill Daunt,Daunt,William,1807-01-01,1,1894-12-31,1
3089,Viscount Andover (Charles John Howard),Howard,,1804-01-01,1,1876-12-31,1
3090,Viscount Milton (William Charles Fitzwilliam),Fitzwilliam,,1812-01-01,1,1835-12-31,1
3091,Lord Ernest Augustus Charles Bruce,Bruce,Ernest,1811-01-01,1,1886-12-31,1
3092,Mr John Browne,Browne,John,,1,1862-12-31,1
3094,Mr Morgan O'Connell,O'Connell,Morgan,1804-01-01,1,1885-12-31,1
3095,Sir Robert Williames Vaughan,Vaughan,Robert,1768-01-01,1,1843-12-31,1
3096,Mr George Byng,Byng,George,1764-01-01,1,1847-12-31,1
3097,Hon. Cadwallader Davis Blayney,Blayney,Cadwallader,1802-01-01,1,1874-12-31,1
3098,Lord Granville Charles Somerset,Somerset,Granville,1792-01-01,1,1848-12-31,1
3099,Mr William Addams Williams,Williams,William,1787-01-01,1,1861-12-31,1
3100,Mr David Pugh,Pugh,David,1789-01-01,1,1861-12-31,1
3101,Mr Charles Watkin Williams Wynn,Wynn,Charles,1775-01-01,1,1850-12-31,1
3102,Hon. Colonel Frederick George Howard,Howard,Fred,1805-01-01,1,1833-12-31,1
3103,Mr John Hyacinth Talbot,Talbot,John,1794-01-01,1,1868-12-31,1
3104,Mr William Ewart Gladstone,Gladstone,W.E.,1809-01-01,1,1898-12-31,1
3105,Mr William Farnworth Handley,Handley,William,1780-01-01,1,1851-12-31,1
3106,Mr William Henry Miller,Miller,William,1789-01-01,1,1848-12-31,1
3107,Mr William Henry Ord,Ord,William,1803-01-01,1,1838-12-31,1
3108,Lord Arthur Marcus Cecil Hill,Hill,Marcus,1798-01-01,1,1863-12-31,1
3109,Hon. George Thomas Keppel,Keppel,George,1799-01-01,1,1891-12-31,1
3110,Mr William Howe Windham,Windham,William,1802-01-01,1,1854-12-31,1
3111,Sir Jacob Astley,Astley,Jacob,1797-01-01,1,1859-12-31,1
3113,Captain John George Boss,Boss,John,,1,1837-12-31,1
3114,Mr Charles Ross,Ross,Charles,1799-01-01,1,1860-12-31,1
3115,Lord Charles Augustus Ossulston,Ossulston,,1810-01-01,1,1899-12-31,1
3116,Duke of Newcastle (Henry Pelham Pelham-Clinton),Pelham-Clinton,,1811-01-01,1,1864-12-31,1
3117,Mr William Cobbett,Cobbett,William,1763-01-01,1,1835-12-31,1
3118,Mr John Fielden,Fielden,John,1784-01-01,1,1849-12-31,1
3119,Mr George Traill,Traill,George,1787-01-01,1,1871-12-31,1
3120,Mr James Haughton Langston,Langston,James,1795-01-01,1,1863-12-31,1
3121,Mr Thomas Stonor,Stonor,Thomas,1797-01-01,1,1881-12-31,1
3122,Mr George Granville Vernon Harcourt,Harcourt,George,1785-01-01,1,1861-12-31,1
3123,Sir John Maxwell,Maxwell,John,1768-01-01,1,1844-12-31,1
3124,Sir John Hay,Hay,John,1788-01-01,1,1838-12-31,1
3125,Sir Hugh Owen Owen,Owen,Hugh,1803-01-01,1,1891-12-31,1
3126,Sir Robert Monsey Rolfe,Rolfe,Robert,1790-01-01,1,1868-12-31,1
3127,Mr Laurence Oliphant,Oliphant,Laurence,1791-01-01,1,1862-12-31,1
3128,Mr John George Shaw Lefevre,Lefevre,George,1797-01-01,1,1879-12-31,1
3129,Mr Thomas Beaumont Bewes,Bewes,Thomas,1776-01-01,1,1857-12-31,1
3130,Mr John Collier,Collier,John,1769-01-01,1,1849-12-31,1
3131,Mr John Gully,Gully,John,1783-01-01,1,1863-12-31,1
3132,General Sir John Byng,Byng,John,1772-01-01,1,1860-12-31,1
3133,Mr Benjamin Lester Lester,Lester,Benjamin,1779-01-01,1,1838-12-31,1
